Customer_ID,Customer_Name,Order_Value,Spending_Rank
C00857,Customer_857,454178.8,2185
C01755,Customer_1755,454117.79,2186
C00736,Customer_736,454012.93,2187
C01767,Customer_1767,453829.45,2188
C01898,Customer_1898,453295.72,2189
C01238,Customer_1238,453189.61,2190
C02098,Customer_2098,452889.58,2191
C02695,Customer_2695,452438.07999999996,2192
C00791,Customer_791,452245.27,2193
C02791,Customer_2791,452229.20999999996,2194
C01229,Customer_1229,451816.45,2195
C02826,Customer_2826,451344.36,2196
C01355,Customer_1355,450485.94,2197
C00042,Customer_42,450462.15,2198
C02899,Customer_2899,449788.99,2199
C02528,Customer_2528,448975.5,2200
C01273,Customer_1273,448727.24,2201
C00697,Customer_697,447108.18,2202
C02054,Customer_2054,446416.63,2203
C01254,Customer_1254,446399.6,2204
C00856,Customer_856,446238.2,2205
C02692,Customer_2692,446202.82,2206
C00735,Customer_735,445323.33999999997,2207
C02039,Customer_2039,444801.6,2208
C02299,Customer_2299,444467.26999999996,2209
C02270,Customer_2270,444184.19,2210
C00514,Customer_514,443820.42,2211
C00346,Customer_346,443369.94999999995,2212
C00767,Customer_767,443134.84,2213
C01267,Customer_1267,443037.96,2214
C02058,Customer_2058,442679.20999999996,2215
C01521,Customer_1521,442455.2,2216
C02093,Customer_2093,441849.06,2217
C01432,Customer_1432,441828.54,2218
C02108,Customer_2108,441295.68,2219
C01488,Customer_1488,441124.26,2220
C01375,Customer_1375,440985.73,2221
C01625,Customer_1625,440921.4,2222
C01757,Customer_1757,440842.89,2223
C00410,Customer_410,440842.22,2224
C01276,Customer_1276,440629.82999999996,2225
C02783,Customer_2783,440134.6,2226
C00622,Customer_622,440109.71,2227
C00775,Customer_775,439705.36,2228
C02272,Customer_2272,439332.97,2229
C00882,Customer_882,438727.52,2230
C00441,Customer_441,438005.61,2231
C01306,Customer_1306,437793.17,2232
C02114,Customer_2114,437625.68000000005,2233
C02397,Customer_2397,436803.78,2234
C02767,Customer_2767,436618.79000000004,2235
C01035,Customer_1035,436073.84,2236
C01771,Customer_1771,435284.24,2237
C00250,Customer_250,434118.02,2238
C02194,Customer_2194,432882.26,2239
C00931,Customer_931,432825.33999999997,2240
C02043,Customer_2043,431051.35,2241
C00003,Customer_3,430995.76,2242
C00524,Customer_524,430215.17,2243
C01436,Customer_1436,429795.20999999996,2244
C02736,Customer_2736,429286.2,2245
C02792,Customer_2792,428983.94,2246
C01909,Customer_1909,428815.29000000004,2247
C01222,Customer_1222,428732.29000000004,2248
C01836,Customer_1836,428467.63999999996,2249
C01610,Customer_1610,428374.83,2250
C01627,Customer_1627,428273.12,2251
C02855,Customer_2855,428079.37,2252
C00007,Customer_7,427718.83,2253
C00306,Customer_306,427684.68,2254
C01596,Customer_1596,427307.73,2255
C01985,Customer_1985,427171.44,2256
C01701,Customer_1701,427129.05,2257
C01949,Customer_1949,426678.59,2258
C00853,Customer_853,425567.59,2259
C00462,Customer_462,425294.87,2260
C01880,Customer_1880,424494.2,2261
C01951,Customer_1951,424458.06,2262
C01843,Customer_1843,423759.07,2263
C01976,Customer_1976,423700.5,2264
C00635,Customer_635,423446.89,2265
C00949,Customer_949,423166.17000000004,2266
C01074,Customer_1074,423076.89999999997,2267
C02116,Customer_2116,422955.28,2268
C02883,Customer_2883,422770.33999999997,2269
C01570,Customer_1570,422336.39,2270
C01143,Customer_1143,422324.94999999995,2271
C00954,Customer_954,422277.73,2272
C02294,Customer_2294,422191.58,2273
C02495,Customer_2495,421826.23,2274
C00910,Customer_910,421153.72,2275
C02580,Customer_2580,420926.46,2276
C02484,Customer_2484,420854.63,2277
C02129,Customer_2129,420854.33999999997,2278
C01124,Customer_1124,420534.36,2279
C02425,Customer_2425,420533.99,2280
C00787,Customer_787,419955.01,2281
C01380,Customer_1380,419846.68,2282
C02951,Customer_2951,419769.11,2283
C02451,Customer_2451,419755.51,2284
C01862,Customer_1862,418130.71,2285
C00953,Customer_953,417975.01,2286
C02360,Customer_2360,417376.55,2287
C00004,Customer_4,417153.01,2288
C02324,Customer_2324,416464.88,2289
C02214,Customer_2214,416142.62,2290
C01499,Customer_1499,415751.69,2291
C01366,Customer_1366,414119.98,2292
C00512,Customer_512,413556.3300000001,2293
C02895,Customer_2895,413306.8,2294
C02656,Customer_2656,412970.6,2295
C02817,Customer_2817,412796.41000000003,2296
C00060,Customer_60,412258.01,2297
C01085,Customer_1085,412025.26,2298
C01430,Customer_1430,411628.52,2299
C02200,Customer_2200,411504.58999999997,2300
C01004,Customer_1004,411242.57999999996,2301
C01551,Customer_1551,411018.12,2302
C01693,Customer_1693,410501.4,2303
C00536,Customer_536,410236.22000000003,2304
C01299,Customer_1299,410217.9,2305
C00236,Customer_236,409511.6,2306
C02969,Customer_2969,408968.26,2307
C02683,Customer_2683,408720.57999999996,2308
C02647,Customer_2647,408261.76,2309
C02408,Customer_2408,408080.44,2310
C02802,Customer_2802,407940.84,2311
C02224,Customer_2224,406980.23000000004,2312
C01975,Customer_1975,406678.81,2313
C00444,Customer_444,406603.09,2314
C00428,Customer_428,405784.13,2315
C01129,Customer_1129,405680.65,2316
C01200,Customer_1200,404886.12,2317
C01159,Customer_1159,404225.67000000004,2318
C02694,Customer_2694,403676.75,2319
C02633,Customer_2633,403362.37,2320
C02172,Customer_2172,401741.64,2321
C02959,Customer_2959,401171.91000000003,2322
C00074,Customer_74,401101.02,2323
C02485,Customer_2485,400744.47,2324
C02590,Customer_2590,399869.53,2325
C00096,Customer_96,399753.05,2326
C00440,Customer_440,398871.98,2327
C02835,Customer_2835,398773.83999999997,2328
C02205,Customer_2205,397144.02,2329
C01789,Customer_1789,396956.01,2330
C02756,Customer_2756,396794.15,2331
C00718,Customer_718,396684.85,2332
C01837,Customer_1837,396641.61,2333
C00225,Customer_225,396318.96,2334
C01703,Customer_1703,396053.12,2335
C00319,Customer_319,395840.45,2336
C01801,Customer_1801,395124.9,2337
C02681,Customer_2681,394265.92,2338
C01481,Customer_1481,394004.82,2339
C01932,Customer_1932,394001.9,2340
C02820,Customer_2820,393676.37,2341
C02348,Customer_2348,393650.25,2342
C00808,Customer_808,393365.32,2343
C01412,Customer_1412,393283.82,2344
C02570,Customer_2570,393281.88,2345
C00585,Customer_585,392342.78,2346
C01662,Customer_1662,391544.87,2347
C00031,Customer_31,391363.41000000003,2348
C00978,Customer_978,390718.20999999996,2349
C02346,Customer_2346,390659.98,2350
C00510,Customer_510,390653.93,2351
C01903,Customer_1903,390468.59,2352
C00334,Customer_334,389851.33999999997,2353
C00243,Customer_243,388724.52,2354
C00748,Customer_748,388601.45999999996,2355
C02383,Customer_2383,388349.15,2356
C02596,Customer_2596,388201.71,2357
C00716,Customer_716,387686.28,2358
C02741,Customer_2741,387533.62,2359
C02717,Customer_2717,387527.2,2360
C02298,Customer_2298,387262.63,2361
C01319,Customer_1319,387133.16,2362
C01928,Customer_1928,386916.24,2363
C00828,Customer_828,386846.49,2364
C00861,Customer_861,386627.23,2365
C00402,Customer_402,386231.68,2366
C00915,Customer_915,386047.86,2367
C02436,Customer_2436,386028.37,2368
C00934,Customer_934,385774.4,2369
C02713,Customer_2713,385721.18,2370
C01100,Customer_1100,385265.64999999997,2371
C01624,Customer_1624,384736.41,2372
C00277,Customer_277,383911.09,2373
C02567,Customer_2567,383010.9,2374
C01692,Customer_1692,381816.37,2375
C01553,Customer_1553,380985.85,2376
C00051,Customer_51,380437.83999999997,2377
C01336,Customer_1336,380424.2,2378
C00318,Customer_318,380357.95,2379
C00551,Customer_551,380345.0,2380
C02277,Customer_2277,379467.16,2381
C02964,Customer_2964,379096.26,2382
C02573,Customer_2573,378292.18999999994,2383
C01028,Customer_1028,377661.41000000003,2384
C02271,Customer_2271,377186.72,2385
C00667,Customer_667,376950.81,2386
C02000,Customer_2000,376364.32,2387
C00971,Customer_971,375217.78,2388
C01656,Customer_1656,375214.44,2389
C02010,Customer_2010,375089.80999999994,2390
C01981,Customer_1981,374511.89,2391
C00079,Customer_79,372855.15,2392
C01546,Customer_1546,372844.43,2393
C02521,Customer_2521,372309.77,2394
C01736,Customer_1736,371675.24,2395
C02333,Customer_2333,370544.7,2396
C02645,Customer_2645,369894.7,2397
C02174,Customer_2174,369816.83999999997,2398
C01177,Customer_1177,369501.0,2399
C02028,Customer_2028,369497.25,2400
C01427,Customer_1427,368714.65,2401
C02099,Customer_2099,368653.39999999997,2402
C00161,Customer_161,368515.24,2403
C00263,Customer_263,368289.69999999995,2404
C01408,Customer_1408,367578.04000000004,2405
C01173,Customer_1173,366689.33,2406
C02773,Customer_2773,366507.66,2407
C01043,Customer_1043,366197.91000000003,2408
C00241,Customer_241,365507.1,2409
C01365,Customer_1365,365122.56999999995,2410
C00411,Customer_411,364845.45,2411
C00562,Customer_562,364824.12,2412
C02685,Customer_2685,364639.10000000003,2413
C02640,Customer_2640,364625.89,2414
C01934,Customer_1934,363063.56,2415
C02555,Customer_2555,362276.37,2416
C01310,Customer_1310,361998.38,2417
C00081,Customer_81,361907.39,2418
C00199,Customer_199,361363.55000000005,2419
C00610,Customer_610,360830.65,2420
C02770,Customer_2770,360788.33999999997,2421
C00741,Customer_741,360324.55,2422
C00963,Customer_963,359031.56,2423
C02520,Customer_2520,358992.47,2424
C01728,Customer_1728,358771.18000000005,2425
C00209,Customer_209,358741.78,2426
C01648,Customer_1648,357992.72,2427
C02861,Customer_2861,357898.98,2428
C00777,Customer_777,357847.99,2429
C01209,Customer_1209,357096.51,2430
C02486,Customer_2486,357005.79,2431
C02749,Customer_2749,356856.99,2432
C00315,Customer_315,355428.26,2433
C00713,Customer_713,355313.88,2434
C02659,Customer_2659,355199.07,2435
C01845,Customer_1845,354969.27,2436
C02257,Customer_2257,353000.20999999996,2437
C00312,Customer_312,351745.6,2438
C02981,Customer_2981,351731.08,2439
C00152,Customer_152,351356.58,2440
C02454,Customer_2454,351275.01,2441
C00339,Customer_339,351169.94,2442
C02478,Customer_2478,351138.03,2443
C00997,Customer_997,350667.3,2444
C01484,Customer_1484,350395.71,2445
C01689,Customer_1689,350224.68,2446
C01816,Customer_1816,350153.97000000003,2447
C00535,Customer_535,349587.6,2448
C02239,Customer_2239,347902.76,2449
C01356,Customer_1356,347620.51,2450
C00427,Customer_427,347537.43,2451
C00538,Customer_538,347497.94,2452
C00142,Customer_142,346952.25,2453
C00300,Customer_300,346454.06,2454
C02848,Customer_2848,345162.79000000004,2455
C02943,Customer_2943,345053.92,2456
C00124,Customer_124,344897.15,2457
C01237,Customer_1237,344702.55999999994,2458
C02009,Customer_2009,344016.89999999997,2459
C00337,Customer_337,343937.21,2460
C02343,Customer_2343,343735.48,2461
C01223,Customer_1223,342637.92000000004,2462
C01107,Customer_1107,342422.26999999996,2463
C00959,Customer_959,342075.4,2464
C02973,Customer_2973,341545.68,2465
C00260,Customer_260,341411.55,2466
C00361,Customer_361,340546.65,2467
C00743,Customer_743,340357.4,2468
C01585,Customer_1585,339818.4,2469
C02744,Customer_2744,339788.7,2470
C01533,Customer_1533,339704.82999999996,2471
C01239,Customer_1239,339071.87,2472
C00578,Customer_578,338137.32,2473
C01881,Customer_1881,337995.76,2474
C00790,Customer_790,336836.9,2475
C02072,Customer_2072,336223.88,2476
C01740,Customer_1740,334576.65,2477
C00523,Customer_523,334008.42,2478
C00077,Customer_77,333957.55,2479
C02151,Customer_2151,333292.12,2480
C01820,Customer_1820,332863.93,2481
C01753,Customer_1753,332650.55,2482
C01171,Customer_1171,332352.0,2483
C02118,Customer_2118,332237.59,2484
C00712,Customer_712,331672.46,2485
C00725,Customer_725,331534.31,2486
C02699,Customer_2699,331451.89,2487
C02217,Customer_2217,331044.41,2488
C00323,Customer_323,330877.65,2489
C00633,Customer_633,330749.54,2490
C00795,Customer_795,329984.32,2491
C00605,Customer_605,329379.16,2492
C01672,Customer_1672,328589.39,2493
C00719,Customer_719,328473.46,2494
C02439,Customer_2439,328022.33999999997,2495
C00801,Customer_801,327750.88,2496
C00220,Customer_220,327018.74,2497
C02367,Customer_2367,326907.93,2498
C00238,Customer_238,326488.32999999996,2499
C02763,Customer_2763,326160.19,2500
C02688,Customer_2688,325682.08,2501
C01061,Customer_1061,325018.89,2502
C02815,Customer_2815,324960.8,2503
C02619,Customer_2619,324920.74,2504
C02501,Customer_2501,324717.3,2505
C02150,Customer_2150,324148.31999999995,2506
C02288,Customer_2288,323775.36,2507
C01547,Customer_1547,323685.55,2508
C00185,Customer_185,322178.42000000004,2509
C02088,Customer_2088,321999.04,2510
C01749,Customer_1749,321564.05,2511
C01073,Customer_1073,321552.98,2512
C01874,Customer_1874,319482.5,2513
C01414,Customer_1414,319274.61,2514
C01449,Customer_1449,319162.06,2515
C00408,Customer_408,319142.63,2516
C01291,Customer_1291,318762.20999999996,2517
C02657,Customer_2657,318514.02999999997,2518
C01109,Customer_1109,317368.44,2519
C00842,Customer_842,317280.5,2520
C02698,Customer_2698,316422.18000000005,2521
C01769,Customer_1769,315535.37,2522
C00316,Customer_316,315224.15,2523
C02798,Customer_2798,312999.42000000004,2524
C02413,Customer_2413,312928.84,2525
C02481,Customer_2481,312719.24,2526
C00555,Customer_555,312515.88,2527
C02803,Customer_2803,311076.43,2528
C01008,Customer_1008,310722.61,2529
C01255,Customer_1255,310690.33999999997,2530
C02040,Customer_2040,309927.89,2531
C02208,Customer_2208,309837.33999999997,2532
C01779,Customer_1779,309722.97,2533
C01189,Customer_1189,309668.12,2534
C02597,Customer_2597,309626.54,2535
C01406,Customer_1406,309273.05,2536
C01437,Customer_1437,309057.29000000004,2537
C01003,Customer_1003,308763.24,2538
C01979,Customer_1979,308040.51,2539
C00184,Customer_184,307368.86,2540
C02131,Customer_2131,307163.35,2541
C02814,Customer_2814,307123.67,2542
C01407,Customer_1407,306793.27999999997,2543
C01114,Customer_1114,306410.52,2544
C00621,Customer_621,306271.80000000005,2545
C02874,Customer_2874,305866.42,2546
C00014,Customer_14,304951.75,2547
C02875,Customer_2875,304743.2,2548
C02949,Customer_2949,304743.2,2548
C02146,Customer_2146,304473.63,2549
C02705,Customer_2705,304440.08999999997,2550
C02859,Customer_2859,302318.24,2551
C01282,Customer_1282,302304.57,2552
C01968,Customer_1968,301497.52,2553
C01535,Customer_1535,301479.38,2554
C01770,Customer_1770,300429.02,2555
C02409,Customer_2409,300096.91000000003,2556
C00267,Customer_267,299987.37,2557
C00500,Customer_500,299799.44,2558
C00726,Customer_726,299792.98,2559
C02643,Customer_2643,299675.94,2560
C01405,Customer_1405,299541.51,2561
C02096,Customer_2096,299471.91,2562
C02908,Customer_2908,297816.74,2563
C01751,Customer_1751,297746.52,2564
C01423,Customer_1423,297067.37,2565
C01658,Customer_1658,296520.16000000003,2566
C01619,Customer_1619,295819.32,2567
C02479,Customer_2479,295146.69,2568
C00030,Customer_30,294259.9,2569
C00070,Customer_70,293688.64,2570
C02737,Customer_2737,293375.5,2571
C00701,Customer_701,292773.08999999997,2572
C01642,Customer_1642,292640.95,2573
C01343,Customer_1343,292274.07,2574
C00354,Customer_354,292016.35,2575
C02378,Customer_2378,292009.75,2576
C02679,Customer_2679,291255.44,2577
C01686,Customer_1686,290892.67,2578
C02931,Customer_2931,290011.32,2579
C02860,Customer_2860,289966.67,2580
C02784,Customer_2784,289891.39,2581
C02523,Customer_2523,289801.02,2582
C02563,Customer_2563,289232.09,2583
C00479,Customer_479,289103.04000000004,2584
C00671,Customer_671,288475.47,2585
C00679,Customer_679,288344.74,2586
C01150,Customer_1150,287751.62,2587
C01007,Customer_1007,286987.36,2588
C00937,Customer_937,286579.62,2589
C01166,Customer_1166,286550.44,2590
C02727,Customer_2727,286346.51,2591
C00583,Customer_583,285429.44999999995,2592
C00467,Customer_467,284214.13,2593
C01104,Customer_1104,283156.7,2594
C02819,Customer_2819,282410.07,2595
C00995,Customer_995,282378.29,2596
C01323,Customer_1323,281326.36,2597
C01454,Customer_1454,280857.94999999995,2598
C02418,Customer_2418,279774.63,2599
C02500,Customer_2500,279582.06,2600
C02827,Customer_2827,279027.42,2601
C00099,Customer_99,278567.07,2602
C00613,Customer_613,278336.23000000004,2603
C02755,Customer_2755,278226.76,2604
C00987,Customer_987,277810.98,2605
C00484,Customer_484,277671.58999999997,2606
C01609,Customer_1609,277629.3,2607
C02722,Customer_2722,276804.64,2608
C02319,Customer_2319,276796.73,2609
C01324,Customer_1324,276287.75,2610
C00980,Customer_980,276274.26999999996,2611
C01397,Customer_1397,276069.61,2612
C02529,Customer_2529,274530.82,2613
C00867,Customer_867,274492.44999999995,2614
C02070,Customer_2070,274168.42,2615
C02546,Customer_2546,273910.1,2616
C00309,Customer_309,273135.35,2617
C01714,Customer_1714,272507.27999999997,2618
C01471,Customer_1471,272297.67,2619
C00691,Customer_691,271947.2,2620
C02338,Customer_2338,270976.61,2621
C02322,Customer_2322,270739.81,2622
C00045,Customer_45,269529.71,2623
C01054,Customer_1054,269315.74,2624
C02928,Customer_2928,268858.56,2625
C01966,Customer_1966,268858.56,2625
C01403,Customer_1403,268858.56,2625
C00593,Customer_593,268731.83,2626
C01679,Customer_1679,267677.73,2627
C01006,Customer_1006,267321.28,2628
C00114,Customer_114,266921.67,2629
C02446,Customer_2446,266045.19,2630
C00811,Customer_811,265509.52999999997,2631
C02027,Customer_2027,264616.46,2632
C01531,Customer_1531,264116.37,2633
C00648,Customer_648,263651.0,2634
C01901,Customer_1901,262938.86,2635
C00909,Customer_909,262878.66,2636
C01027,Customer_1027,262635.86,2637
C01034,Customer_1034,262454.98,2638
C02887,Customer_2887,261851.63999999998,2639
C01967,Customer_1967,261156.94,2640
C01218,Customer_1218,261093.20999999996,2641
C01617,Customer_1617,260431.02000000002,2642
C00474,Customer_474,260357.56,2643
C02246,Customer_2246,259811.76,2644
C01433,Customer_1433,259486.92,2645
C00432,Customer_432,259101.22,2646
C02302,Customer_2302,258602.79,2647
C00109,Customer_109,258352.80000000002,2648
C01719,Customer_1719,258227.41,2649
C01567,Customer_1567,258121.22999999998,2650
C00125,Customer_125,257787.81,2651
C02048,Customer_2048,257654.86,2652
C02700,Customer_2700,257182.32,2653
C00496,Customer_496,256877.87,2654
C01419,Customer_1419,256781.53999999998,2655
C00102,Customer_102,256512.32,2656
C01025,Customer_1025,256422.02000000002,2657
C01548,Customer_1548,255812.16,2658
C02674,Customer_2674,255245.12,2659
C02457,Customer_2457,254693.83999999997,2660
C00145,Customer_145,253413.09999999998,2661
C00483,Customer_483,253014.50999999998,2662
C01847,Customer_1847,252572.65,2663
C01053,Customer_1053,252145.35,2664
C02115,Customer_2115,252092.24,2665
C00812,Customer_812,251928.27000000002,2666
C01191,Customer_1191,251884.79,2667
C00351,Customer_351,251107.69,2668
C02223,Customer_2223,250828.97,2669
C01583,Customer_1583,248881.35,2670
C00394,Customer_394,248595.19999999998,2671
C00388,Customer_388,248523.77,2672
C02168,Customer_2168,248429.54,2673
C02795,Customer_2795,247791.97,2674
C01021,Customer_1021,247480.46,2675
C01149,Customer_1149,247360.46000000002,2676
C00110,Customer_110,246680.93,2677
C00050,Customer_50,246662.68,2678
C02623,Customer_2623,246586.51,2679
C02793,Customer_2793,245459.03999999998,2680
C02542,Customer_2542,245451.09000000003,2681
C02178,Customer_2178,245176.63,2682
C00451,Customer_451,244590.84,2683
C00377,Customer_377,243742.58000000002,2684
C02211,Customer_2211,243528.24,2685
C02565,Customer_2565,241706.94,2686
C00709,Customer_709,241286.77,2687
C02603,Customer_2603,241152.22999999998,2688
C02394,Customer_2394,239748.37,2689
C00932,Customer_932,239072.31,2690
C00423,Customer_423,237700.02,2691
C00024,Customer_24,237656.31,2692
C00425,Customer_425,236309.37,2693
C02831,Customer_2831,235922.66999999998,2694
C02370,Customer_2370,233950.14,2695
C00488,Customer_488,233279.1,2696
C00261,Customer_261,233110.01,2697
C02702,Customer_2702,232383.09,2698
C00880,Customer_880,231836.38999999998,2699
C02574,Customer_2574,231358.86,2700
C01977,Customer_1977,231270.76,2701
C02185,Customer_2185,230294.59,2702
C00901,Customer_901,229726.16,2703
C00806,Customer_806,228832.54,2704
C01329,Customer_1329,228508.33000000002,2705
C00100,Customer_100,227240.37000000002,2706
C01369,Customer_1369,226766.89,2707
C01384,Customer_1384,226042.69,2708
C00089,Customer_89,225965.75999999998,2709
C01088,Customer_1088,225797.79,2710
C01443,Customer_1443,225441.15999999997,2711
C02761,Customer_2761,224648.65000000002,2712
C00813,Customer_813,224146.98,2713
C00213,Customer_213,223701.55,2714
C01776,Customer_1776,222985.36,2715
C02163,Customer_2163,222255.36,2716
C00458,Customer_458,222041.86,2717
C01635,Customer_1635,221762.82,2718
C02018,Customer_2018,221171.61,2719
C02996,Customer_2996,220637.15,2720
C02703,Customer_2703,220607.93000000002,2721
C01534,Customer_1534,220127.51,2722
C02405,Customer_2405,219331.71,2723
C02888,Customer_2888,219208.19,2724
C00446,Customer_446,217814.19,2725
C00888,Customer_888,217226.24,2726
C02084,Customer_2084,216976.56,2727
C00215,Customer_215,216791.06999999998,2728
C00851,Customer_851,216461.00999999998,2729
C01710,Customer_1710,215214.78,2730
C00385,Customer_385,214974.13,2731
C01251,Customer_1251,214705.33,2732
C00153,Customer_153,214698.13999999998,2733
C01691,Customer_1691,213474.18,2734
C02538,Customer_2538,213416.14,2735
C02684,Customer_2684,213246.18,2736
C02718,Customer_2718,213064.38,2737
C02822,Customer_2822,212841.07,2738
C02630,Customer_2630,212742.46,2739
C01121,Customer_1121,212228.99,2740
C00170,Customer_170,212145.15000000002,2741
C00211,Customer_211,211279.78,2742
C02329,Customer_2329,210508.15,2743
C00507,Customer_507,210374.44,2744
C02496,Customer_2496,210256.34,2745
C00193,Customer_193,210210.58000000002,2746
C00665,Customer_665,208896.29,2747
C02300,Customer_2300,208848.52000000002,2748
C00894,Customer_894,206560.88,2749
C00372,Customer_372,205720.26,2750
C02268,Customer_2268,205655.03999999998,2751
C01064,Customer_1064,205142.19,2752
C00279,Customer_279,203746.13999999998,2753
C00569,Customer_569,203670.56,2754
C00414,Customer_414,201984.42,2755
C02933,Customer_2933,201270.52,2756
C02050,Customer_2050,200427.32,2757
C01157,Customer_1157,200306.0,2758
C01929,Customer_1929,199248.44,2759
C01517,Customer_1517,198827.77,2760
C02768,Customer_2768,198367.47,2761
C01000,Customer_1000,198041.26,2762
C00469,Customer_469,197921.07,2763
C01374,Customer_1374,197380.0,2764
C00663,Customer_663,197315.24,2765
C01663,Customer_1663,197132.96,2766
C02184,Customer_2184,197132.96,2766
C00071,Customer_71,195696.11,2767
C01559,Customer_1559,195482.18,2768
C01509,Customer_1509,194621.57,2769
C01890,Customer_1890,194179.57,2770
C00482,Customer_482,193785.26,2771
C00658,Customer_658,192852.89,2772
C02190,Customer_2190,191375.97,2773
C01868,Customer_1868,189097.08,2774
C02575,Customer_2575,189097.08,2774
C00543,Customer_543,188593.36,2775
C01989,Customer_1989,186899.72999999998,2776
C02421,Customer_2421,186403.26,2777
C00140,Customer_140,186372.05000000002,2778
C00048,Customer_48,184610.27999999997,2779
C00020,Customer_20,184207.65,2780
C01540,Customer_1540,183992.58000000002,2781
C02046,Customer_2046,183660.28999999998,2782
C02437,Customer_2437,182986.44,2783
C02922,Customer_2922,182309.26,2784
C00660,Customer_660,182068.52,2785
C02789,Customer_2789,182052.59,2786
C00430,Customer_430,181435.19,2787
C01640,Customer_1640,179619.06,2788
C00424,Customer_424,179397.71,2789
C00219,Customer_219,178650.2,2790
C02326,Customer_2326,178533.28,2791
C02448,Customer_2448,175780.18,2792
C00064,Customer_64,175098.39,2793
C00486,Customer_486,174212.45,2794
C01371,Customer_1371,172231.34999999998,2795
C01838,Customer_1838,172095.8,2796
C01072,Customer_1072,171131.76,2797
C02415,Customer_2415,170099.66999999998,2798
C01056,Customer_1056,169782.08000000002,2799
C00222,Customer_222,169068.49,2800
C01221,Customer_1221,168639.18,2801
C00034,Customer_34,167745.1,2802
C00054,Customer_54,167725.36,2803
C01587,Customer_1587,167455.05,2804
C02790,Customer_2790,167152.84000000003,2805
C00938,Customer_938,167093.44,2806
C00865,Customer_865,166636.78,2807
C00891,Customer_891,166631.59,2808
C02639,Customer_2639,161662.46,2809
C00292,Customer_292,160773.68,2810
C02125,Customer_2125,160729.65,2811
C02381,Customer_2381,159705.1,2812
C02128,Customer_2128,159342.75,2813
C00908,Customer_908,158751.11,2814
C01351,Customer_1351,158622.63,2815
C01268,Customer_1268,156963.03,2816
C02856,Customer_2856,156963.03,2816
C02877,Customer_2877,154360.46,2817
C00026,Customer_26,153353.00999999998,2818
C01453,Customer_1453,153296.87,2819
C02955,Customer_2955,152718.63,2820
C00108,Customer_108,152607.43,2821
C02696,Customer_2696,151833.55,2822
C01211,Customer_1211,150952.88999999998,2823
C01563,Customer_1563,149000.12,2824
C02201,Customer_2201,147306.5,2825
C00702,Customer_702,146829.44,2826
C01311,Customer_1311,146195.15,2827
C01062,Customer_1062,145855.64,2828
C01708,Customer_1708,145157.64,2829
C00001,Customer_1,145010.03,2830
C01941,Customer_1941,144147.44999999998,2831
C01040,Customer_1040,141790.6,2832
C02349,Customer_2349,141430.1,2833
C02628,Customer_2628,140814.55000000002,2834
C01492,Customer_1492,140008.93,2835
C01805,Customer_1805,140005.35,2836
C00576,Customer_576,138417.0,2837
C01705,Customer_1705,137705.24,2838
C00951,Customer_951,137694.6,2839
C02078,Customer_2078,136540.91,2840
C00017,Customer_17,134648.19,2841
C02406,Customer_2406,134492.68,2842
C01502,Customer_1502,134430.95,2843
C02558,Customer_2558,134231.78999999998,2844
C01804,Customer_1804,132400.85,2845
C02289,Customer_2289,132032.25,2846
C01169,Customer_1169,129972.63,2847
C01748,Customer_1748,127583.98,2848
C01950,Customer_1950,127073.93,2849
C01618,Customer_1618,126779.24,2850
C02779,Customer_2779,125914.5,2851
C01990,Customer_1990,125900.2,2852
C02024,Customer_2024,125398.08,2853
C01060,Customer_1060,124180.23999999999,2854
C00922,Customer_922,123350.06,2855
C01697,Customer_1697,121039.09,2856
C01513,Customer_1513,120161.15,2857
C00501,Customer_501,118890.11000000002,2858
C00350,Customer_350,118436.86,2859
C02677,Customer_2677,118267.26000000001,2860
C02433,Customer_2433,117563.26000000001,2861
C01766,Customer_1766,117421.09999999999,2862
C01226,Customer_1226,117416.33,2863
C02517,Customer_2517,115964.51,2864
C02220,Customer_2220,114984.85999999999,2865
C02729,Customer_2729,113736.84,2866
C00721,Customer_721,111747.12,2867
C02175,Customer_2175,111356.81999999999,2868
C02253,Customer_2253,109755.20999999999,2869
C02013,Customer_2013,109730.25,2870
C02532,Customer_2532,109017.41,2871
C01832,Customer_1832,107817.06,2872
C00707,Customer_707,107501.2,2873
C00734,Customer_734,106622.92000000001,2874
C00705,Customer_705,105980.73,2875
C01653,Customer_1653,104785.94,2876
C01340,Customer_1340,104127.56999999999,2877
C00212,Customer_212,103016.8,2878
C02719,Customer_2719,101016.75,2879
C01612,Customer_1612,100365.06,2880
C01339,Customer_1339,100341.99,2881
C02003,Customer_2003,100017.16,2882
C02593,Customer_2593,100017.16,2882
C01264,Customer_1264,100017.16,2882
C01853,Customer_1853,99890.08,2883
C02233,Customer_2233,95715.95,2884
C02734,Customer_2734,94749.57,2885
C01863,Customer_1863,94746.28,2886
C01145,Customer_1145,94722.23000000001,2887
C02472,Customer_2472,94512.48,2888
C01193,Customer_1193,93331.51000000001,2889
C02313,Customer_2313,92400.0,2890
C00248,Customer_248,91537.84,2891
C02230,Customer_2230,90765.89,2892
C02665,Customer_2665,90473.22,2893
C02466,Customer_2466,89619.52,2894
C01489,Customer_1489,89266.64,2895
C02255,Customer_2255,89154.28,2896
C02407,Customer_2407,87412.26,2897
C00322,Customer_322,87138.51,2898
C00437,Customer_437,85730.53,2899
C00352,Customer_352,83546.72,2900
C00107,Customer_107,83470.97,2901
